agbd_observed,agb_predicted,residual,abs_residual,pct_error
232.93672,182.5162,-50.42051696777344,50.42051696777344,-21.64558536660618
153.56026,165.7599,12.19964599609375,12.19964599609375,7.944533460522818
146.9996,123.29412,-23.705482482910156,23.705482482910156,-16.126222081790235
173.40602,128.16304,-45.24298095703125,45.24298095703125,-26.09077854695791
196.566,190.18,-6.3860015869140625,6.3860015869140625,-3.2487824818669617
126.5327,179.73907,53.20637512207031,53.20637512207031,42.04950601432846
75.330154,111.819885,36.48973083496094,36.48973083496094,48.43973985772672
115.18973,185.61247,70.42274475097656,70.42274475097656,61.13630625425051
66.4405,149.04999,82.60948944091797,82.60948944091797,124.33604727525062
127.69694,169.9639,42.26696014404297,42.26696014404297,33.09943131865686
215.00797,179.3443,-35.663665771484375,35.663665771484375,-16.587137019275467
170.53282,181.14285,10.610031127929688,10.610031127929688,6.221694466169991
183.38892,172.99669,-10.392227172851562,10.392227172851562,-5.6667695074691045
139.52411,153.44821,13.924102783203125,13.924102783203125,9.979710957701416
231.80638,181.97157,-49.834808349609375,49.834808349609375,-21.498462676535148
265.4642,162.55461,-102.90959167480469,102.90959167480469,-38.76590160104962
320.79077,195.63017,-125.16059875488281,125.16059875488281,-39.01627162643583
96.25279,118.006386,21.75359344482422,21.75359344482422,22.600480372376573
52.047825,141.69508,89.64725875854492,89.64725875854492,172.24016373467506
221.54846,161.62442,-59.924041748046875,59.924041748046875,-27.047825667727317
161.06812,135.14972,-25.91839599609375,25.91839599609375,-16.091574647396303
156.73372,152.7617,-3.972015380859375,3.972015380859375,-2.534244328178945
278.9036,189.08836,-89.81523132324219,89.81523132324219,-32.20296652421302
326.13068,166.25261,-159.87806701660156,159.87806701660156,-49.02270122068188
371.66858,176.5801,-195.08848571777344,195.08848571777344,-52.489905439239024
121.48985,190.08028,68.59042358398438,68.59042358398438,56.457738604280685
334.77606,191.32478,-143.45127868652344,143.45127868652344,-42.84992117551761
160.45567,194.0508,33.595123291015625,33.595123291015625,20.937323447217533
169.57465,199.21054,29.635894775390625,29.635894775390625,17.476607190483715
146.51903,172.86699,26.34796142578125,26.34796142578125,17.982620986222948
19.252087,138.40587,119.15378189086914,119.15378189086914,618.9135968617063
146.00113,177.72313,31.722000122070312,31.722000122070312,21.72722930751761
32.357487,131.92346,99.56597518920898,99.56597518920898,307.70614552314163
13.02368,128.18964,115.16595649719238,115.16595649719238,884.2812389108104
18.696617,137.05084,118.3542251586914,118.3542251586914,633.0248106282413
34.23269,130.02432,95.79163360595703,95.79163360595703,279.82503470622675
148.23341,174.17111,25.937698364257812,25.937698364257812,17.497875625667486
68.88685,179.97656,111.08971405029297,111.08971405029297,161.2640388555407
127.96144,149.584,21.62255859375,21.62255859375,16.897714200470997
74.481705,150.5726,76.09089660644531,76.09089660644531,102.16051968836561
75.07727,160.02176,84.94448852539062,84.94448852539062,113.14275006381772
32.546165,102.36537,69.81920623779297,69.81920623779297,214.52360128282697
38.60904,182.67905,144.07000732421875,144.07000732421875,373.15097684763987
22.291704,103.10469,80.81298637390137,80.81298637390137,362.5249363132015
10.764419,69.35566,58.591240882873535,58.591240882873535,544.3047418468402
17.880852,103.75708,85.87622833251953,85.87622833251953,480.26922628909506
69.711395,134.6362,64.9248046875,64.9248046875,93.13370424151262
78.95966,121.25198,42.292320251464844,42.292320251464844,53.56193078227426
23.141623,129.41016,106.26853370666504,106.26853370666504,459.2095195903691
21.970364,97.883766,75.91340255737305,75.91340255737305,345.5263821798073
66.57459,104.602066,38.02747344970703,38.02747344970703,57.12009938041946
16.158018,106.40979,90.25177192687988,90.25177192687988,558.5571899986485
22.232555,106.29001,84.05745315551758,84.05745315551758,378.08273355557725
17.732944,107.96152,90.22857284545898,90.22857284545898,508.81889865410653
